190,hasRecipient,摩拜单车
QQ,cooperate,摩拜单车
190,hasObject,免费午餐
QQ,换_O,免费午餐
摩拜单车,换_A,免费午餐
193,hasActor,优拜单车
193,hasRecipient,加拿大维多利亚
优拜单车,join,加拿大维多利亚
195,hasActor,云造科技
195,hasRecipient,云马C1
云造科技,release,云马C1
195,hasObject,电单车
云马C1,BelongTo,电单车
198,hasActor,摩拜单车
198,hasRecipient,伦敦
摩拜单车,join,伦敦
199,hasActor,摩拜单车
199,hasRecipient,联合国环境署
摩拜单车,牵手,联合国环境署
199,hasObject,零污染地球
摩拜单车,构建,零污染地球
联合国环境署,构建,零污染地球
201,hasActor,ofo
201,hasRecipient,上海凤凰自行车
ofo,和解,上海凤凰自行车
202,hasActor,哈啰单车
202,hasObject,代码单车
哈啰单车,release,代码单车
202,hasActor,阿里云
哈啰单车,cooperate,阿里云
阿里云,release,代码单车
206,hasActor,摩拜单车
206,hasRecipient,印度
摩拜单车,开展_O,印度
206,hasObject,业务
摩拜单车,开展_A,业务
印度,开展_P,业务
210,hasActor,1步单车
210,hasObject,A轮融资
1步单车,获,A轮融资
210,hasObject,成都共享单车公司
1步单车,BelongTo,成都共享单车公司
212,hasActor,哈啰出行
212,hasObject,违规投放共享单车
哈啰出行,co-occurrence,违规投放共享单车
213,hasActor,ofo
213,hasObject,限制消费令
213,hasActor,戴威
ofo,co-occurence,戴威
戴威,收到_O,限制消费令
219,hasActor,蚂蚁短租
219,hasRecipient,摩拜单车
蚂蚁短租,cooperate,摩拜单车
219,hasObject,摩拜主题房
蚂蚁短租,release,摩拜主题房
摩拜单车,release,摩拜主题房
220,hasActor,GobeeBike
220,hasObject,A轮融资
GobeeBike,获,A轮融资
220,hasObject,香港共享单车
GobeeBike,BelongTo,香港共享单车
223,hasActor,美团
223,hasRecipient,摩拜单车
美团,吞下,摩拜单车
225,hasObject,共享单车
225,hasObject,城市绿色交通
共享单车,属,城市绿色交通
228,hasActor,上海凤凰自行车
228,hasRecipient,ofo
上海凤凰自行车,cooperate,ofo
231,hasActor,滴滴出行
231,hasRecipient,ofo
滴滴出行,invest,ofo
234,hasActor,滴滴出行
234,hasRecipient,小蓝单车
滴滴出行,投放,小蓝单车
236,hasActor,滴滴出行
236,hasRecipient,小蓝单车
滴滴出行,收下,小蓝单车
237,hasActor,哈啰单车
237,hasRecipient,GGV
哈啰单车,获_O,GGV
237,hasObject,A+轮投资
哈啰单车,获_A,A+轮投资
GGV,获_P,A+轮投资
237,hasObject,共享单车
哈啰单车,BelongTo,共享单车
238,hasActor,摩拜单车
238,hasObject,共享汽车
摩拜单车,release,共享汽车
240,hasActor,LimeBike
240,hasObject,B+轮融资
LimeBike,完成,B+轮融资
240,hasObject,资金
LimeBike,获,资金
241,hasActor,滴滴出行
241,hasRecipient,小蓝单车
滴滴出行,解锁,小蓝单车
242,hasActor,ofo
242,hasRecipient,北九州市
244,hasActor,小鸣单车
244,hasObject,押金难退
小鸣单车,co-occurrence,押金难退
245,hasActor,胡玮炜
245,hasRecipient,摩拜单车
胡玮炜,否认加盟,摩拜单车
246,hasActor,北京
