Source,Target,Type,Id,Label,Weight
16,26,undirected,70,标签,1
16,35,undirected,71,标签,1
16,41,undirected,72,标签,1
16,63,undirected,73,标签,1
16,99,undirected,74,标签,1
16,102,undirected,75,标签,1
16,110,undirected,76,标签,1
16,111,undirected,77,标签,1
16,123,undirected,78,标签,1
17,18,undirected,79,做法,1
20,21,undirected,80,分类,1
22,23,undirected,81,分类,1
23,111,undirected,82,分类,1
23,113,undirected,83,分类,1
23,125,undirected,84,菜系,1
24,25,undirected,85,分类,1
26,27,undirected,86,历史,1
29,30,undirected,87,口味,1
31,32,undirected,88,标签,1
33,34,undirected,89,分类,1
35,36,undirected,90,分类,1
35,37,undirected,91,调料,1
38,39,undirected,92,分类,1
38,40,undirected,93,口味,1
41,42,undirected,94,英文名,1
41,43,undirected,95,分类,1
41,44,undirected,96,口味,1
41,45,undirected,97,起源国,1
46,47,undirected,98,外文名,1
46,48,undirected,99,是否含防腐剂,1
48,56,undirected,100,是否含防腐剂,1
48,58,undirected,101,是否含防腐剂,1
48,63,undirected,102,是否含防腐剂,1
48,81,undirected,103,是否含防腐剂,1
48,88,undirected,104,是否含防腐剂,1
48,93,undirected,105,是否含防腐剂,1
48,98,undirected,106,是否含防腐剂,1
48,99,undirected,107,是否含防腐剂,1
48,121,undirected,108,是否含防腐剂,1
49,50,undirected,109,外文名,1
49,51,undirected,110,是否含防腐剂,1
49,52,undirected,111,储藏方法,1
51,98,undirected,112,AA国际动漫,1
52,98,undirected,113,储藏方法,1
53,54,undirected,114,主要食材,1
53,55,undirected,115,分类,1
58,59,undirected,116,来源国,1
59,82,undirected,117,国家,1
59,133,undirected,118,所属国家,1
59,139,undirected,119,所属国家,1
59,157,undirected,120,所属国家,1
59,175,undirected,121,所属国家,1
59,182,undirected,122,所属国家,1
59,187,undirected,123,所属国家,1
59,195,undirected,124,所属国家,1
59,198,undirected,125,所属国家,1
59,205,undirected,126,所属国家,1
59,208,undirected,127,所属国家,1
59,211,undirected,128,所属国家,1
59,230,undirected,129,所属国家,1
59,235,undirected,130,所属国家,1
59,255,undirected,131,所属国家,1
59,256,undirected,132,所属国家,1
59,265,undirected,133,所属国家,1
59,268,undirected,134,所属国家,1
59,270,undirected,135,所属国家,1
59,275,undirected,136,所属国家,1
59,278,undirected,137,所属国家,1
59,281,undirected,138,所属国家,1
59,293,undirected,139,所属国家,1
59,300,undirected,140,所属国家,1
59,302,undirected,141,所属国家,1
59,322,undirected,142,所属国家,1
59,329,undirected,143,所属国家,1
59,331,undirected,144,所属国家,1
59,337,undirected,145,所属国家,1
59,347,undirected,146,所属国家,1
59,354,undirected,147,所属国家,1
60,61,undirected,148,口味,1
60,62,undirected,149,标签,1
63,64,undirected,150,标签,1
64,68,undirected,151,标签,1
65,66,undirected,152,属性,1
65,67,undirected,153,社会影响,1
68,69,undirected,154,标签,1
70,71,undirected,155,英文名,1
70,72,undirected,156,分类,1
71,88,undirected,157,副作用,1
71,98,undirected,158,副作用,1
73,74,undirected,159,口味,1
75,76,undirected,160,属于,1
75,77,undirected,161,标签,1
78,79,undirected,162,口味,1
78,80,undirected,163,标签,1
80,86,undirected,164,标签,1
82,83,undirected,165,材料,1
82,84,undirected,166,类别,1
82,85,undirected,167,主要含量,1
86,87,undirected,168,标签,1
87,175,undirected,169,标签,1
87,244,undirected,170,标签,1
88,89,undirected,171,别称,1
88,90,undirected,172,适宜人群,1
88,91,undirected,173,储藏方法,1
88,92,undirected,174,口味,1
93,94,undirected,175,别称,1
93,95,undirected,176,储藏方法,1
93,96,undirected,177,标签,1
96,108,undirected,178,标签,1
96,121,undirected,179,标签,1
100,101,undirected,180,标签,1
104,105,undirected,181,标签,1
106,107,undirected,182,味道,1
107,116,undirected,183,口味,1
108,109,undirected,184,又称,1
111,112,undirected,185,口味,1
112,113,undirected,186,口味,1
114,115,undirected,187,标签,1
116,117,undirected,188,分类,1
116,118,undirected,189,菜系,1
119,120,undirected,190,主要食材,1
121,122,undirected,191,主要食用功效,1
123,124,undirected,192,口味,1
125,126,undirected,193,口味,1
127,128,undirected,194,难易程度,1
129,130,undirected,195,外文名,1
131,132,undirected,196,属性,1
133,134,undirected,197,著名景点,1
